{0, 1}
{403, 60}
{444, 423}
{27, 237}
{164, 230}
{137, 506}
{119, 309, 294, 295}
{273, 507}
{183, 47}
{66, 323, 157}
{93, 389}
{169, 353}
{98, 428}
{72, 147}
{277, 494}
{140, 198, 70}
{501, 495}
{327, 255}
{504, 326, 327}
{32, 175}
{504, 285, 326}
{504, 282}
{89, 30}
{469, 151}
{273, 74, 13}
{169, 74}
{273, 507, 13}
{27, 237, 47}
{464, 398}
{324, 47}
{309, 294, 119}
{136, 431}
{282, 255}
{280, 261}
{310, 375}
{347, 259, 387}
{376, 387, 375}
{352, 169, 353}
{161, 5}
{322, 266, 478}
{280, 79}
{66, 323, 340}
{347, 507}
{376, 507, 375}
{415, 495}
{331, 495}
{205, 102}
{443, 101, 302}
{314, 46, 55}
{265, 173}
{331, 501, 495}
{496, 214}
{175, 383}
{503, 151}
{102, 2, 230}
{172, 309, 294}
{289, 294, 295}
{361, 508}
{361, 474}
{285, 255}
{474, 362, 221}
{353, 387}
{376, 387}
{66, 276}
{504, 262}
{65, 198}
{24, 509}
{504, 326}
{66, 60}
{361, 362, 508, 474}
{507, 348}
{505, 183}
{491, 510}
{415, 501, 495}
{24, 321, 509}
{28, 175}
{146, 476}
{32, 68}
{309, 294, 295}
{257, 511}
{321, 145, 509}
{337, 401}
{401, 497}
{282, 326}
{377, 507}
{186, 187}
{115, 114, 187}
{277, 30}
{370, 141}
{435, 300}
{458, 431}
{352, 379}
{512, 137}
{217, 300}
{141, 214}
{172, 294, 295}
{119, 309, 295}
{320, 509}
{289, 119, 294, 295}
{465, 141}
{513, 255}
{506, 469}
{507, 375}
{320, 510}
{400, 314, 46}
{24, 321}
{476, 238}
{30, 494}
{512, 112}
{266, 420}
{172, 294}
{469, 503}
{361, 362, 474}
{474, 362, 508}
{273, 387}
{507, 387}
{387, 348}
{376, 377, 507}
{277, 30, 494}
{141, 198}
{73, 513}
{32, 28}
{472, 464}
{164, 300, 63}
{60, 295}
{66, 60, 157}
{145, 509}
{122, 50}
{217, 211, 316}
{265, 101, 302}
{41, 351, 31}
{352, 273}
{264, 498, 307}
{330, 495}
{305, 156}
{387, 318}
{322, 101}
{420, 173}
{267, 173}
{267, 443}
{19, 462}
{115, 28}
{377, 387}
{115, 187}
{105, 354, 151}
{432, 205}
{24, 320}
{146, 175}
{169, 13}
{348, 13}
{474, 508}
{289, 287}
{186, 146}
{68, 93}
{146, 68}
{66, 60, 340}
{286, 79}
{401, 414}
