{0, 1}
{170, 463, 383}
{463, 278, 383}
{433, 314, 301}
{264, 64}
{568, 170}
{100, 415}
{337, 237}
{337, 354}
{11, 197, 286}
{219, 157}
{289, 444}
{204, 188}
{93, 327}
{585, 542}
{237, 366}
{64, 83, 347}
{332, 366}
{473, 233}
{586, 526}
{259, 484}
{92, 46}
{296, 249}
{26, 43, 31}
{211, 572}
{147, 572}
{2, 444}
{484, 7}
{316, 311}
{176, 198, 199}
{312, 478}
{64, 178, 357, 88, 587}
{391, 465, 335, 159}
{83, 347}
{36, 12}
{93, 350, 327}
{152, 480}
{564, 551}
{541, 127}
{124, 588}
{187, 589}
{469, 575}
{233, 266, 234}
{526, 263}
{70, 366}
{204, 549}
{169, 351}
{473, 85, 413}
{368, 169}
{3, 511}
{73, 590}
{330, 270}
{378, 290}
{297, 11}
{289, 19, 444}
{339, 588}
{586, 364}
{41, 203}
{400, 281}
{506, 287}
{178, 587, 180, 357}
{97, 2, 327}
{391, 159}
{568, 234}
{465, 332, 334, 335}
{138, 182}
{337, 171}
{378, 546, 541, 15}
{51, 127, 15}
{29, 111}
{338, 366}
{312, 313, 478}
{48, 187}
{359, 111}
{83, 347, 348}
{297, 11, 286}
{124, 340}
{88, 64, 587, 357}
{83, 44}
{219, 557}
{320, 367}
{546, 126}
{25, 471}
{289, 19, 111}
{540, 351}
{97, 286}
{488, 365}
{332, 335}
{178, 587, 180}
{103, 102, 487}
{483, 525}
{296, 355}
{73, 204, 78}
{512, 348}
{560, 356}
{546, 127}
{421, 487}
{318, 591}
{178, 587}
{459, 446}
{103, 421, 487}
{281, 189}
{375, 111}
{121, 487}
{368, 409}
{94, 583}
{368, 482}
{141, 487}
{115, 253}
{48, 575}
{36, 53}
{3, 492}
{132, 253}
{217, 210}
{368, 575}
{491, 532}
{505, 19}
{280, 261}
